1378,direction,582,direction (n) 14826 directional (j) 467 bidirectional (j) 146 unidirectional (j) 115 indirection (n) Hum 52,
1379,threat,579,threat (n) 14421 threaten (v) 8404 threatened (j) 579 threatening (j) 423 threateningly (r) 14,
1380,topography,571,topography (n) 571 topographic (j) 249,
1381,antecedent,570,antecedent (n) 570 antecedent (j) Edu 386,
1382,eschew,564,eschew (v) 564,
1383,inextricable,564,inextricably (r) 456 inextricable (j) 108,
1384,circumvent,563,circumvent (v) 563 circumvention (n) Law 24,
1385,supplant,557,supplant (v) 557,
1386,dislocate,556,dislocation (n) 556 dislocate (v) 114 dislocated (j) Edu 53,
1387,caveat,555,caveat (n) 555,
1388,out,555,out (r) 95747 out (i) 33603 outside (i) 13331 outside (j) 5214 outer (j) 3160 outside (r) 2472 outsider (n) 2259 outward (r) 766 outward (j) 555 out (n) 217 out (j) 213outwardly (r) 195 outside (n) 169 outwards (r) 47 out (v) 16,
1389,precept,552,precept (n) 552,
1390,auspice,551,auspice (n) 551,
1391,peculiar,550,peculiar (j) 1435 peculiarity (n) 305 peculiarly (r) 245,
1392,supervise,550,supervisor (n) Edu 2979 supervision (n) Edu 2633 supervise (v) 1487 supervisory (j) 550 supervising (n) Edu 142 supervised (j) Edu 118 unsupervised (j) 95,
1393,ideological,546,ideological (j) 4822 ideologically (r) 546,
1394,benevolent,544,benevolent (j) 544 benevolence (n) 250 benevolently (r) 22,
1395,calibrate,544,calibration (n) Sci+Med 610 calibrate (v) 544 calibrated (j) Sci+Med 120,
1396,deviate,544,deviation (n) Edu 3449 deviate (v) 544 deviated (j) Med 18,
1397,coalesce,544,coalesce (v) 477 coalescence (n) 67 coalescing (n) Law 7,
1398,budget,542,budget (n) 8580 budgetary (j) 506 budget (v) 372 budgeted (j) 36,
1399,idiosyncratic,542,idiosyncratic (j) 542 idiosyncratically (r) Rel 19,
1400,utilitarian,541,utilitarian (j) 541 utilitarianism (n) Law 80 utilitarian (n) Law 17,
1401,personalise,541,personalized (j) 436 personalize (v) 339 personalization (n) 105,
1402,supersede,540,supersede (v) 474 supercede (v) 66,
1403,antagonism,536,antagonism (n) 536,
1404,recur,533,recurrence (n) Med 1161 recurrent (j) Med 1046 recurring (j) 650 recur (v) 533,
1405,succinct,532,succinctly (r) 358 succinct (j) 174,
1406,thereof,531,thereof (r) 531,
1407,west,528,west (n) 16045 westward (r) 454 midwest (n) 176 westward (j) 74 westerly (j) 49 westerly (n) Sci 12,
1408,conjecture,527,conjecture (n) 360 conjecture (v) 167 conjectural (j) Hum 49,
1409,corollary,527,corollary (n) 527,
1410,ecological,526,ecological (j) Sci 5517 ecologically (r) 526,
1411,prepare,524,prepare (v) 15071 preparation (n) Edu 7563 prepared (j) 891 prep (n) Edu+Med 580 preparatory (j) 524 preparedness (n) Med 504 unprepared (j) 400 prep (v) Med 59prep (j) Fin 26,
1412,conduit,523,conduit (n) 523,
1413,deduce,517,deduce (v) 517,
1414,prompt,517,prompt (v) 3596 promptly (r) 795 prompt (n) Edu 620 prompt (j) 387 prompting (n) 130 unprompted (j) Soc 15,
1415,overarching,516,overarching (j) 516,
1416,circumscribe,513,circumscribe (v) 400 circumscribed (j) 113 circumscription (n) Soc 52,
1417,potency,509,potency (n) 509,
1418,receive,509,receive (v) 35761 receiving (j) 460 received (j) 435 receivable (j) Fin 120 receiving (n) 74,
1419,unitary,509,unitary (j) 509,
1420,presume,506,presumably (r) 2742 presume (v) 1597 presumption (n) Law 825 presumed (j) 506,
1421,intractable,502,intractable (j) 465 intractability (n) 37,
1422,encapsulate,499,encapsulate (v) 417 encapsulation (n) 82 encapsulated (j) Med 62,
1423,demarcate,499,demarcation (n) 255 demarcate (v) 244,
1424,devalue,499,devalue (v) 455 devaluation (n) His 417 devalued (j) 44 devaluing (n) Edu+Hum 24,
1425,imbue,498,imbue (v) 498,
1426,calculus,496,calculus (n) 496,
1427,ameliorate,495,ameliorate (v) 392 amelioration (n) 148 ameliorating (j) 103,
1428,averse,493,aversion (n) 493 aversive (j) Edu+Rel 274 averse (j) 145,
1429,nexus,493,nexus (n) 493,
1430,sponsor,491,sponsor (v) 2996 sponsor (n) 1257 sponsorship (n) 493 sponsored (j) 338 sponsoring (j) 153,
1431,tangle,489,entanglement (n) 364 entangle (v) 302 tangled (j) 263 tangle (n) 238 entangled (j) 125 tangle (v) 115 untangle (v) 108 untangled (j) Hum 7,
1432,nascent,489,nascent (j) 489,
1433,inertia,488,inertia (n) 488,
1434,aberration,487,aberration (n) 487 aberrational (j) Law+Rel 5,
1435,compulsion,483,compulsion (n) 483,
1436,due,483,due (i) 14272 due (j) 4409 undue (j) 483 dues (n) 427 unduly (r) Law 366 duly (r) 300 due (r) 63,
1437,mp,476,MP (n) 476,
1438,repress,475,repression (n) 1642 repressive (j) His 679 repress (v) 475 repressed (j) Hum 454,
1439,envisage,475,envisage (v) 475,
1440,discontinuity,475,discontinuity (n) 475,
1441,override,474,override (v) 579 overriding (j) 474 override (n) Law 71,
1442,dissociate,472,dissociation (n) 254 dissociate (v) 218 dissociated (j) Rel 29,
1443,gratify,470,gratification (n) 470 gratifying (j) 207 gratify (v) 127 gratified (j) 22 gratifyingly (r) 8,
1444,qualitative,470,qualitative (j) Edu 3684 qualitatively (r) 470,
1445,typify,470,typify (v) 470,
1446,therein,469,therein (r) 469,
1447,phenomenology,469,phenomenological (j) 469 phenomenology (n) Hum 242 phenomenologist (n) Hum 40,
1448,paucity,466,paucity (n) 466,
1449,more,466,more (r) 199406 more (d) 108977 mores (n) 466,
1450,rupture,466,rupture (n) 466 rupture (v) 245 ruptured (j) Med 55,
1451,permeable,460,permeable (j) 203 permeability (n) 177 impermeable (j) 80 impermeability (n) Law 14,
1452,consensual,460,consensual (j) 460,
1453,attune,455,attune (v) 455 attuned (j) Med 11,
1454,replete,455,replete (j) 455,
1455,prism,454,prism (n) 454,
1456,plethora,454,plethora (n) 454,
1457,auxiliary,454,auxiliary (j) 454 auxiliary (n) His 161,
1458,send,452,send (v) 19733 sender (n) 294 sending (n) 158,
1459,procure,450,procurement (n) 623 procure (v) 450 procurer (n) 7,
1460,allot,450,allot (v) 450 allotment (n) His 439 allotted (j) 115,
1461,archaic,448,archaic (j) 448,
1462,compile,448,compile (v) 1961 compilation (n) 448 compiler (n) Sci 323 compiled (j) 23,
1463,equivalence,448,equivalence (n) 448,
1464,condense,447,condense (v) 447 condensate (n) Sci 364 condensed (j) Sci 321 condensation (n) Sci 274 condenser (n) Sci 122 condensing (j) Sci 13,
1465,decode,447,decode (v) 447 decoder (n) Sci 249 decoding (j) Edu 212 decoding (n) 199 decoded (j) Sci 22,
1466,monolith,446,monolithic (j) 446 monolith (n) 122,
1467,deleterious,442,deleterious (j) 442,
1468,symmetry,440,symmetry (n) Sci 993 symmetrical (j) 440 symmetric (j) Sci 233 symmetrically (r) Hum 76,
1469,classic,439,classical (j) Hum 4088 classic (j) 3652 classic (n) 1137 neoclassical (j) 439 classicism (n) Hum 167 classically (r) 156 classicist (n) Rel 81 neoclassicism (n) Hum 20,
1470,herein,439,herein (r) 439,
1471,cause,438,cause (v) 24704 cause (n) 14590 causation (n) 438 causative (j) Med 188,
1472,tabulate,438,tabulate (v) 270 tabulation (n) 168 tabulated (j) Med 42,
1473,stratify,438,stratification (n) 438 stratified (j) Edu 381 stratify (v) Med 250,
1474,paraphrase,436,paraphrase (v) 436 paraphrase (n) Hum 97 paraphrased (j) 16,
1475,crystal,436,crystal (n) Sci 2152 crystallize (v) 331 crystallization (n) 105 crystallized (j) Edu 74,
1476,heuristic,435,heuristic (j) 435 heuristically (r) 23,
1477,denigrate,434,denigrate (v) 316 denigration (n) 118,
1478,discernible,434,discernible (j) 434 indiscernible (j) Hum 20 discernibly (r) Hum 15,
1479,hereditary,433,hereditary (j) 433,
1480,habitual,433,habitual (j) 433 habitually (r) 214,
1481,feudal,432,feudal (j) 346 feudalism (n) 86,
1482,predate,432,predate (v) 432,
1483,esoteric,430,esoteric (j) 430,
1484,popular,428,popular (j) 17433 popularity (n) 2409 unpopular (j) Law 600 popularize (v) 381 popularly (r) 353 popularization (n) 75 unpopularity (n) Law 73 popularizer (n) 44popularized (j) Hum 38,
1485,oriented,426,orientation (n) Soc 9364 oriented (j) 426 reorientation (n) His 182 orienteering (n) Rel 110 orienting (j) Rel 48 orientate (v) 45,
1486,dearth,425,dearth (n) 425,
1487,concise,425,concise (j) 347 concisely (r) 78,
1488,anomaly,422,anomaly (n) Med 1075 anomalous (j) 422 anomalously (r) Sci 31,
1489,hitherto,421,hitherto (r) 421,
1490,innumerable,420,innumerable (j) 420,
1491,apex,419,apex (n) 419,
1492,double,417,double (j) 3739 double (v) 3151 double (n) Hum 829 doubling (n) 417 doubly (r) Hum 371 double (r) 316 redouble (v) 122 doubled (j) Hum 75 redoubled (j) His+Hum 10,
1493,harmonise,416,harmonize (v) 416 harmonization (n) Law 242 harmonized (j) Law 35,
1494,minister,416,minister (n) His 8533 ministerial (j) 416 minister (v) Rel 348,
1495,darwinian,415,Darwinian (j) 415 Darwinian (n) 27,
1496,altruistic,413,altruistic (j) 413 altruistically (r) Rel 26,
1497,ascend,413,ascend (v) 442 ascendancy (n) 323 ascending (j) 289 ascendant (n) 100 ascendance (n) 90,
1498,invert,413,inverted (j) 413 invert (v) Hum 262 invert (n) Med 24 inverting (j) Sci 22,
1499,parenthesis,412,parenthesis (n) 412,
1500,opportune,411,opportunistic (j) 368 opportune (j) His 145 opportunism (n) Law 145 opportunist (n) 104 opportunistically (r) 43 inopportune (j) 36 opportunist (j) His+Law 8,
1501,reason,410,reason (n) 34602 reasonable (j) 5454 reasoning (n) Edu 3036 reasonably (r) 2084 reason (v) 1851 unreasonable (j) Law 688 reasoned (j) 410 reasonableness (n) Law214 unreasonably (r) Law 139 reasonable (r) Law 44 unreasonableness (n) Law 17 unreasoning (j) 11,
1502,aggressor,407,aggressor (n) 407,
1503,attenuate,406,attenuate (v) 312 attenuation (n) Med 261 attenuated (j) 94,
1504,vest,405,vested (j) 405 vest (n) Med 370 vest (v) Law 286 vesting (n) Law 39,
1505,rigid,403,rigid (j) 1762 rigidity (n) 403 rigidly (r) 262,
1506,oversimplify,401,oversimplify (v) 213 oversimplification (n) 142 oversimplified (j) 46,
1507,axiom,401,axiom (n) 294 axiomatic (j) 107,
1508,appreciable,401,appreciable (j) 208 appreciably (r) 193,
1509,amenable,399,amenable (j) 399,
1510,instant,397,instant (j) 1230 instantly (r) 989 instant (n) 611 instantaneous (j) 397 instantaneously (r) 181,
1511,fore,396,foremost (j) 1285 fore (n) 396 fore (j) 60 fore (r) 37 foremost (r) 31,
1512,deconstruct,396,deconstruction (n) Hum 443 deconstruct (v) 396 deconstructive (j) Hum 138 deconstructionism (n) Hum 26 deconstructed (j) Rel 20,
1513,legitimate,393,legitimate (j) 4025 legitimacy (n) His 3082 illegitimate (j) 491 legitimately (r) 393 legitimate (v) 300 legitimation (n) 241 illegitimacy (n) Law 178 legitimating (j) 35illegitimately (r) 22,
1514,antagonist,392,antagonistic (j) 392 antagonist (n) Med 362,
1515,hereafter,391,hereafter (r) 391 hereafter (n) 64,
1516,puzzle,391,puzzle (n) 1450 puzzle (v) 484 puzzling (j) 391 puzzled (j) 299 puzzlement (n) 73 puzzler (n) 13,
1517,preponderance,390,preponderance (n) 390 preponderant (j) His 41,
1518,sustenance,390,sustenance (n) 390,
1519,dynamism,390,dynamism (n) 390,
1520,commensurate,390,commensurate (j) 390 incommensurate (j) Hum 23,
1521,disengage,389,disengagement (n) 389 disengage (v) 316 disengaged (j) Hum 24,
1522,definite,388,definitely (r) 1898 definite (j) 1149 indefinitely (r) 624 indefinite (j) 388,
1523,contiguous,386,contiguous (j) 386,
1524,point,385,point (n) 46705 point (v) 17763 pointer (n) 455 midpoint (n) 385 pointed (j) Hum 350 pointless (j) 248 pointedly (r) 232 pointing (j) Sci 101 pointy (j) 44 pointing (n)Hum+Sci 17 pointlessly (r) 8 pointlessness (n) 6,
1525,mistrust,385,mistrust (n) 385 mistrust (v) 137 mistrustful (j) 17,
1526,consult,382,consultant (n) Edu 4792 consultation (n) Edu 3381 consult (v) 2888 consulting (j) 1219 consulting (n) Fin 603 consultative (j) 382 consultancy (n) Fin 134,
1527,fallacy,382,fallacy (n) 382 fallacious (j) 60,
1528,inculcate,380,inculcate (v) 313 inculcation (n) 67,
1529,expedient,379,expediency (n) 195 expedient (j) 184 expedient (n) Law 101 expedience (n) 28 expediently (r) Med 15,
1530,expert,379,expert (n) 12638 expert (j) 379 expertly (r) 85 inexpert (j) 11,
1531,superimpose,376,superimpose (v) 376 superimposed (j) Hum+Med 67 superimposition (n) Hum 38,
1532,succeed,376,succeed (v) 6266 succeeding (j) 376,
1533,prescriptive,375,prescriptive (j) 375,
1534,domesticate,375,domesticated (j) 375 domestication (n) 207 domesticate (v) 109,
1535,italic,374,italics (n) 374 italicized (j) Hum 39 italicize (v) Hum 36 italic (j) 18,
1536,mainstream,374,mainstream (j) 3379 mainstream (n) 374 mainstreamed (j) Edu+Hum 70 mainstreaming (n) Edu+Hum 53 mainstreaming (j) Edu+Hum 24,
1537,encroach,373,encroachment (n) 373 encroach (v) 276 encroaching (j) 32,
1538,flourish,373,flourish (v) 1441 flourishing (j) 373 flourish (n) 325,
1539,affluence,373,affluence (n) 373,
1540,modulate,373,modulate (v) 373 modulation (n) Sci 322 modulator (n) Sci+Med 130 modulated (j) Sci 25,
1541,childbearing,372,childbearing (j) 372,
1542,recast,371,recast (v) 371 recasting (n) Hum 39,
1543,cognitive,370,cognitive (j) Edu 10072 cognitively (r) 370 cognitivist (n) Hum 63,
1544,inflate,366,inflation (n) 3937 inflate (v) 664 inflationary (j) 366 inflated (j) 304 inflatable (j) Sci 160 hyperinflation (n) His 138 inflating (j) Sci 31,
1545,hope,366,hope (v) 11958 hope (n) 8269 hopeful (j) 797 hopefully (r) 752 hopeless (j) 437 hopelessness (n) 366 hopelessly (r) 360 hopeful (n) 39 hopefulness (n) Edu 37,
1546,prohibit,366,prohibit (v) Law 3145 prohibition (n) Law 1711 prohibited (j) Law 303 prohibitive (j) 222 prohibitively (r) 144 prohibitionist (n) Law 35,
1547,permissive,365,permissive (j) 281 permissiveness (n) 84,
1548,graphic,364,graphic (n) Sci 2332 graphic (j) 1328 graphical (j) Sci 518 graphically (r) 364,
1549,revitalise,363,revitalize (v) 518 revitalization (n) 363 revitalized (j) 68 revitalizing (j) Med 15,
1550,perplex,362,perplexing (j) 257 perplex (v) 157 perplexity (n) 105 perplexed (j) Law 84,
1551,oblique,362,oblique (j) 362 obliquely (r) Hum 130 oblique (n) Med 93 obliquity (n) Sci 17,
1552,tenable,362,untenable (j) 256 tenable (j) 106,
1553,cardinal,362,cardinal (n) Rel 1097 cardinal (j) 362,
1554,abbreviate,360,abbreviation (n) 226 abbreviated (j) 191 abbreviate (v) 134,
1555,buffer,359,buffer (n) Sci 1335 buffer (v) 359 buffering (j) 46 buffered (j) Med 34 buffering (n) 21,
1556,dictate,358,dictate (v) 2081 dictatorship (n) His 1128 dictator (n) Law 674 dictate (n) 358 dictation (n) Hum 188 dictatorial (j) 185 dictated (j) Edu 21,
1557,redress,356,redress (v) 356 redress (n) Law 263,
1558,rectify,353,rectify (v) 353 rectification (n) Med 138 rectifier (n) Sci 12,
1559,credence,350,credence (n) 350,
1560,cluster,350,cluster (n) Sci 6232 cluster (v) 852 clustering (n) 350 clustered (j) 73,
1561,draft,350,draft (n) 2946 draft (v) Law 1642 drafting (n) 350 redraft (v) Law 23 drafted (j) 10,
1562,symbiotic,348,symbiotic (j) 348 symbiotically (r) Sci 20,
1563,query,346,query (n) 1018 query (v) 346,
1564,respectability,345,respectability (n) 345,
1565,quadrant,344,quadrant (n) 344,
1566,detract,344,detract (v) 344 detractor (n) 286,
1567,analogue,338,analogue (n) 338 analogue (j) Edu+Med 82,
1568,amorphous,337,amorphous (j) 337,
1569,demonstrable,336,demonstrable (j) 172 demonstrably (r) 164,
1570,synergy,336,synergy (n) 336,
1571,regress,335,regression (n) Soc 5520 regress (v) 335 regressive (j) 190 regress (n) 54,
1572,customise,335,customize (v) 597 customized (j) 335,
1573,itinerant,334,itinerant (j) 334,
1574,counterbalance,333,counterbalance (v) 333 counterbalance (n) 58 counterbalanced (j) Edu+Rel 43 counterbalancing (j) 18,
1575,subdivide,333,subdivision (n) 525 subdivide (v) 333 subdivided (j) Soc 24,
1576,recover,332,recovery (n) 6292 recover (v) 4630 recovered (j) 196 recoverable (j) 136 irrecoverable (j) Hum 16,
1577,ancillary,332,ancillary (j) 332,
1578,explicate,327,explicate (v) 327 explication (n) Hum 221,
1579,discord,326,discord (n) 326 discordant (j) 135,
1580,frame,322,frame (n) 6401 frame (v) 2576 framer (n) Law 322 framing (n) 322 framed (j) Hum 213 framing (j) Hum 123 unframed (j) Hum 6,
1581,fluid,320,fluid (n) Med 3712 fluid (j) 320 fluidity (n) Hum 236,
1582,mosaic,318,mosaic (n) 768 mosaic (j) 318,
1583,meridian,318,meridian (n) 318,
1584,corrode,317,corrosion (n) Sci 571 corrosive (j) 317 corrode (v) 143 corroded (j) 26,
1585,defence,316,defense (n) 14585 defensive (j) 2059 defence (n) His 462 defensible (j) 316 indefensible (j) 96 defensively (r) 91,
1586,objected,316,objection (n) 1927 objectionable (j) 316 objector (n) Rel 101 unobjectionable (j) Law 16,
1587,reciprocate,316,reciprocate (v) 316 reciprocation (n) Hum 36 reciprocated (j) Edu 30 reciprocating (n) Sci 17,
1588,recite,315,recite (v) 702 recitation (n) 315 recital (n) Hum 179 recitative (n) Hum 31,
1589,progeny,315,progeny (n) 315,
1590,singular,315,singular (j) Hum 824 singularity (n) 315 singular (n) Hum 302 singularly (r) 205,
1591,vernacular,314,vernacular (j) Hum 381 vernacular (n) 314,
1592,pernicious,314,pernicious (j) 314,
1593,proscribe,313,proscribe (v) 198 proscription (n) 115 proscribed (j) Law 41,
1594,incipient,313,incipient (j) 313,
1595,disinterested,310,disinterested (j) 310 disinterest (n) 122 disinterestedness (n) Hum+Rel 33 disinterestedly (r) Law 8,
1596,buttress,310,buttress (v) 310 buttress (n) Hum 64,
1597,reclaim,310,reclaim (v) 820 reclamation (n) 310 reclaimed (j) 50 reclaim (n) Sci 13 reclaiming (n) His+Rel 9,
1598,verbatim,310,verbatim (r) 211 verbatim (j) 99,
1599,instigate,308,instigate (v) 308 instigator (n) 79 instigation (n) His 66,
1600,dictum,307,dictum (n) 307,
1601,burdensome,305,burdensome (j) 305,
1602,impel,305,impel (v) 305 impeller (n) Sci 85 impelled (j) 11,
1603,disillusion,304,disillusionment (n) 304 disillusion (v) 198 disillusioned (j) 104 disillusion (n) His 16,
1604,indoctrinate,302,indoctrination (n) 302 indoctrinate (v) 130,
1605,permanence,302,permanence (n) 302 permanency (n) 68 impermanence (n) Rel 59,
1606,impinge,298,impinge (v) 298 impingement (n) Med 48,
1607,concentric,298,concentric (j) 298,
1608,circle,298,circle (n) 8913 circular (j) 1296 circle (v) 868 encircle (v) 346 circular (n) 298 semicircular (j) Med 117 circularity (n) Hum 100 encirclement (n) His 61 semicircle (n) 52circled (j) Med 32 circling (j) 26 circling (n) Hum 18 encircling (j) 16 encircled (j) Hum 6,
1609,bottleneck,297,bottleneck (n) 297,
1610,outgrowth,297,outgrowth (n) 297,
1611,miscellaneous,297,miscellaneous (j) 297,
1612,soundly,297,unsound (j) 154 soundness (n) 143 soundly (r) 111 sounder (n) 29,
1613,panacea,296,panacea (n) 296,
1614,perception,296,perception (n) Edu 16628 misperception (n) 296,
1615,extraneous,296,extraneous (j) 296,
1616,invalid,293,invalid (j) 293 invalid (n) 141,
1617,forebear,292,forebear (n) 292,
1618,centrifuge,292,centrifugal (j) 292 centrifuge (n) Sci 88 centrifuge (v) Med 29 centrifugation (n) Med 23,
1619,cursory,292,cursory (j) 292 cursorily (r) 14,
1620,interweave,290,interweave (v) 290 interweaving (n) 82 interwoven (j) 52,
1621,reconstitute,290,reconstitute (v) 290 reconstitution (n) 97 reconstituted (j) 53,
1622,usurp,289,usurp (v) 289 usurpation (n) 111 usurper (n) Hum 54,
1623,grant,287,grant (v) 7339 grant (n) 4231 granting (n) 287 grantor (n) Law 49,
1624,henceforth,287,henceforth (r) 287,
1625,conquer,286,conquer (v) 993 conqueror (n) 286 conquered (j) 188 conquering (j) 166 unconquerable (j) 18,
1626,annals,285,annal (n) 285,
1627,land,285,land (n) 27717 land (v) 3123 landing (n) Sci 2333 landed (j) 285 landless (j) His 277 landward (r) 36 landward (j) 34,
1628,spurious,284,spurious (j) 284 spuriously (r) 26,
1629,metre,284,meter (n) Sci 4737 metric (j) Sci 1098 metrics (n) 284 metrical (j) Hum 83 meter (v) 62 metered (j) 36 metrically (r) Hum 19,
1630,misrepresent,282,misrepresentation (n) 282 misrepresent (v) 160,
1631,sup,282,sup (v) 282,
1632,malleable,280,malleable (j) 205 malleability (n) 75,
1633,directorate,279,directorate (n) 279,
1634,heretofore,278,heretofore (r) 278,
1635,divine,274,divine (j) Rel 5284 divination (n) Hum 471 divine (v) 274 divinely (r) Rel 253 divine (n) Rel 167 divining (j) Hum 13,
1636,brief,274,brief (j) 6122 briefly (r) 2548 brief (n) Law 529 brief (v) 365 brief (r) 274 briefer (n) Law 5,
1637,res,274,res (n) 274,
1638,retard,274,retardation (n) Edu 587 retarded (j) Edu 395 retard (v) 274 retardant (n) Sci 55 retard (n) Law+Rel 5,
1639,justly,273,unjust (j) Rel 782 justly (r) 273 unjustly (r) 125,
1640,purview,272,purview (n) 272,
1641,truncate,271,truncated (j) 166 truncate (v) 105 truncation (n) 43,
1642,judicious,271,judicious (j) 271 judiciously (r) 93 injudicious (j) 18,
1643,endogenous,271,endogenous (j) 271,
1644,cogent,269,cogent (j) 158 cogently (r) 72 cogency (n) 39,
1645,predilection,269,predilection (n) 269,
1646,microcomputer,268,microcomputer (n) 268,
1647,supposition,268,supposition (n) 268,
1648,adjudicate,268,adjudication (n) Law 297 adjudicate (v) 268 adjudicator (n) Hum 117,
1649,criminal,267,criminal (j) Law 5507 criminal (n) 1944 criminality (n) 267 criminally (r) Law 107,
1650,expound,267,expound (v) 267,
1651,superfluous,267,superfluous (j) 267,
1652,ample,266,ample (j) 1369 amply (r) 266,
1653,apolitical,265,apolitical (j) 265,
1654,irrigate,263,irrigation (n) 1705 irrigated (j) 267 irrigate (v) 263,
1655,occasion,263,occasion (n) 5314 occasionally (r) 3679 occasional (j) 2348 occasion (v) 263,
1656,proximate,263,proximate (j) 263,
1657,exigency,262,exigency (n) 262 exigence (n) Rel 38 exigent (j) 22,
1658,offence,261,offense (n) 1893 offensive (j) 1495 offensive (n) His 362 offence (n) 261 inoffensive (j) 39 offensively (r) 21 offensiveness (n) Rel 14,
1659,harvest,260,harvest (v) Sci 2054 harvest (n) 1970 harvesting (n) 260 harvester (n) 132 harvested (j) Sci 73,
1660,elapse,258,elapse (v) 258 elapsed (j) 86,
1661,liberate,257,liberation (n) 2978 liberate (v) 982 liberating (j) Rel 534 liberated (j) 257 liberator (n) His 163,
1662,opine,257,opine (v) 257,
1663,nomenclature,257,nomenclature (n) 257,
1664,nation,257,national (j) 65615 nation (n) 32284 nationalism (n) His 3648 nationalist (j) His 2051 nationally (r) 1464 nation-state (n) 1393 nationalist (n) His 1376 nationwide (r) 1033nationwide (j) 1008 nationalistic (j) 538 national (n) Law 537 nationalization (n) 257 nationalize (v) 191 nationalized (j) 83,
1665,neuroscientist,256,neuroscientist (n) 256,
1666,split,255,split (v) 2520 split (n) 988 split (j) 493 splitting (n) 255,
1667,consequential,255,consequential (j) 255 inconsequential (j) 210,
1668,antipathy,254,antipathy (n) 254,
1669,superficial,253,superficial (j) Med 1203 superficially (r) 253 superficiality (n) Hum 95,
1670,subsidiary,253,subsidiary (n) Law 900 subsidiary (j) 253 subsidiarity (n) Rel 144,
1671,illuminate,252,illuminate (v) 1791 illumination (n) Hum 617 illuminating (j) 252 illuminated (j) Hum 251,
1672,impose,250,impose (v) Law 7650 imposition (n) 980 imposing (j) 537 imposed (j) 250,
1673,edit,248,editor (n) 9099 edit (v) 2794 editorial (j) 1463 editorial (n) 1160 editing (n) 704 edited (j) 168 edit (n) Sci 127 editorialize (v) Law 84 editorship (n) 80 editorialist (n)His+Law 50 unedited (j) Hum 37,
1674,biochemistry,246,biochemistry (n) 246,
1675,enforce,244,enforcement (n) Law 4704 enforce (v) Law 3282 enforceable (j) Law 288 enforced (j) 244 enforcer (n) Law 130 unenforceable (j) Law 64 enforceability (n) Law 45,
1676,sine,244,sine (n) 244,
1677,obviate,244,obviate (v) 244,
1678,merge,243,merge (v) 1714 merger (n) Law 1427 merging (n) 243 merged (j) 102,
1679,fold,243,unfold (v) 1442 fold (n) Med 1134 fold (v) 857 unfolding (n) 243 folding (j) 181 folded (j) 169 unfolding (j) 153 folding (n) 61 unfolded (j) Sci 6,
1680,impute,242,impute (v) 185 imputation (n) 75 imputed (j) 57,
1681,sizeable,242,sizeable (j) 242,
1682,salutary,241,salutary (j) 241,
1683,debate,241,debate (n) 12823 debate (v) 1899 debatable (j) 241 debating (n) 59,
1684,transitory,239,transitory (j) 239,
1685,proclivity,238,proclivity (n) 238,
1686,catalogue,238,catalog (n) 2000 catalogue (n) Hum 951 catalogue (v) 238 cataloguing (n) Hum 19,
1687,aegis,237,aegis (n) 237,
1688,iterate,237,iteration (n) Sci 416 iterative (j) 237 iterate (v) 40 iterated (j) 24,
1689,read,237,read (v) 29528 reader (n) Hum 18062 reading (n) Edu 13950 reread (v) 357 readability (n) Edu 308 readable (j) 237 misread (v) 185 read (n) 178 misreading (n) Hum142 unreadable (j) 70 unread (j) Hum 46,
1690,preeminent,236,preeminence (n) 236 preeminently (r) 74 preeminent (n) 21,
1691,switch,236,switch (v) 3429 switch (n) Sci 2184 switching (j) Sci 520 switched (j) Sci 321 switching (n) 236 switchable (j) Sci 31,
1692,alien,236,alien (n) 1649 alien (j) 1625 alienation (n) 1235 alienate (v) 937 alienated (j) 299 inalienable (j) 236 alienating (j) 207,
1693,summate,235,summation (n) 235,
1694,progenitor,233,progenitor (n) 233,
1695,fortuitous,233,fortuitous (j) 179 fortuitously (r) 54,
1696,outmoded,232,outmoded (j) 232,
1697,parlance,232,parlance (n) 232,
1698,stricture,232,stricture (n) 232,
1699,vicarious,232,vicarious (j) 232 vicariously (r) 117,
1700,parsimonious,230,parsimonious (j) 138 parsimony (n) 92,
1701,undervalue,229,undervalue (v) 229 undervalued (j) Fin 96 undervaluation (n) 19,
1702,heredity,228,heredity (n) 228,
1703,compendium,226,compendium (n) 226,
1704,FALSE,225,false (j) 4456 falsely (r) 302 falsehood (n) Rel 213 falsify (v) 200 falsity (n) 120 falsification (n) 105 false (r) 93 falsifiable (j) 26 falsified (j) Law 16 falseness (n) Hum 16,
1705,veracity,224,veracity (n) 224,
1706,preconception,224,preconception (n) 224,
1707,paternalistic,223,paternalistic (j) 223,
1708,bracket,223,bracket (n) 829 bracket (v) 223 bracketed (j) 25 bracketing (n) 23,
1709,amalgamate,222,amalgamation (n) 156 amalgamate (v) 66 Amalgamated (j) 23,
1710,delete,221,delete (v) 897 deletion (n) 221 deleted (j) Sci 51,
1711,immutable,221,immutable (j) 221 immutability (n) Hum+Rel 32,
1712,declarative,220,declarative (j) 220,
1713,consonant,219,consonant (n) Hum 280 consonant (j) 219,
1714,avail,219,avail (v) 219 avail (n) 179 unavailing (j) Law 14,
1715,deviant,215,deviant (j) Soc 650 deviance (n) 215 deviant (n) 67 deviancy (n) Hum 39,
1716,disincentive,214,disincentive (n) 214,
1717,piecemeal,214,piecemeal (j) 214 piecemeal (r) 93,
